Date,GOOGL,META,MSFT,NVDA
2024-11-14,174.57192993164062,574.3902587890625,421.95440673828125,146.7018280029297
2024-11-15,171.4997100830078,551.4210205078125,410.2018127441406,141.92369079589844
2024-11-18,174.29354858398438,551.7394409179688,410.9530944824219,140.0944366455078
2024-11-19,177.09732055664062,558.3973999023438,412.9595947265625,146.95172119140625
2024-11-20,174.96963500976562,562.80615234375,410.6861572265625,145.83216857910156
2024-11-21,166.66758728027344,560.3878173828125,408.913330078125,146.6118621826172
2024-11-22,163.8140411376953,556.4567260742188,413.00372314453125,141.8937225341797
2024-11-25,166.6874542236328,562.3980102539062,414.7765808105469,135.96607971191406
2024-11-26,168.14901733398438,570.78759765625,423.888427734375,136.86572265625
2024-11-27,168.25840759277344,566.4684448242188,418.93634033203125,135.28634643554688
2024-11-29,167.97999572753906,571.5639038085938,419.40185546875,138.19520568847656
2024-12-02,170.50543212890625,589.9850463867188,426.84979248046875,138.57504272460938
2024-12-03,170.35629272460938,610.7052001953125,427.06768798828125,140.20440673828125
2024-12-04,173.36886596679688,610.83447265625,433.2280578613281,145.0824737548828
2024-12-05,171.6488037109375,606.0078125,438.3782043457031,145.0124969482422
2024-12-06,173.70693969726562,620.776611328125,439.3191223144531,142.3933563232422
2024-12-09,174.56295776367188,610.6255493164062,441.74560546875,138.76454162597656
2024-12-10,184.31788635253906,616.3480224609375,439.0814208984375,135.0257568359375
2024-12-11,194.5007781982422,629.643798828125,444.68719482421875,139.26437377929688
2024-12-12,191.07664489746094,627.7628784179688,445.2516784667969,137.2949981689453
2024-12-13,188.9464874267578,617.3729858398438,442.9836120605469,134.20602416992188
2024-12-16,195.7550048828125,621.7454833984375,447.2622375488281,131.95675659179688
2024-12-17,194.52069091796875,616.9646606445312,450.104736328125,130.3472900390625
2024-12-18,187.53302001953125,594.803466796875,433.1983642578125,128.86778259277344
2024-12-19,187.64248657226562,593.18994140625,432.8418273925781,130.63719177246094
2024-12-20,190.52915954589844,582.9112548828125,432.4159240722656,134.65586853027344
2024-12-23,193.7343292236328,597.4528198242188,431.078857421875,139.62423706054688
2024-12-24,195.20751953125,605.3213500976562,435.11968994140625,140.174072265625
2024-12-26,194.6998748779297,600.9388427734375,433.9114074707031,139.88417053222656
2024-12-27,191.87290954589844,597.4130249023438,426.40411376953125,136.96511840820312
2024-12-30,190.3599395751953,588.8772583007812,420.7586975097656,137.4449462890625
2024-12-31,188.42886352539062,583.170166015625,417.4605712890625,134.2460174560547
